TotalSF,Overall Qual,Neighborhood,Bsmt Qual,Exter Qual,Kitchen Qual,Garage Cars,TotalBathrooms,Age,Garage Finish,SalePrice
29224836.0,9,NridgHt,Ex,Ex,Ex,3.0,2.5,1,Fin,372000
58033924.0,8,NridgHt,Gd,Gd,Ex,3.0,2.5,3,RFn,342000
36869184.0,8,NridgHt,Ex,Gd,Gd,3.0,2.5,3,Fin,354000
37051569.0,8,NridgHt,Ex,Gd,Gd,3.0,2.5,4,Fin,350000
35153041.0,8,NridgHt,Gd,Gd,Ex,3.0,2.5,4,Fin,285000
20529961.0,8,NridgHt,Ex,Gd,Ex,3.0,2.5,0,Fin,281500
23444964.0,7,NridgHt,Gd,Gd,Gd,3.0,2.0,2,RFn,245700
26656569.0,8,NridgHt,Gd,Gd,Gd,2.0,2.0,2,RFn,232698
24542116.0,8,NridgHt,Gd,Gd,Gd,3.0,2.5,1,RFn,250000
16695396.0,6,NridgHt,Gd,Gd,Gd,2.0,2.0,2,RFn,194700
15256836.0,6,NridgHt,Gd,Gd,Gd,2.0,1.5,2,RFn,204000
15256836.0,6,NridgHt,Gd,Gd,Gd,2.0,1.5,2,RFn,200000
16695396.0,6,NridgHt,Gd,Gd,Gd,2.0,2.0,2,RFn,207000
21734244.0,8,NridgHt,Gd,Gd,Gd,2.0,2.0,1,RFn,209500
21734244.0,8,NridgHt,Gd,Gd,Gd,2.0,2.0,1,RFn,209500
16892100.0,8,NridgHt,Gd,Gd,Gd,2.0,2.0,1,RFn,202500
22382361.0,9,NridgHt,Ex,Ex,Ex,2.0,2.0,2,RFn,280000
21930489.0,9,NridgHt,Ex,Ex,Ex,2.0,2.0,2,Fin,277500
31438449.0,9,NridgHt,Ex,Ex,Ex,2.0,2.0,0,RFn,318061
15776784.0,8,NridgHt,Gd,Gd,Gd,2.0,2.0,1,Fin,221370
17766225.0,7,NridgHt,Gd,Gd,Gd,2.0,2.0,4,RFn,200000
14137600.0,6,Gilbert,Gd,Gd,Gd,2.0,3.0,0,Unf,181755
14745600.0,6,Gilbert,Gd,Gd,Gd,2.0,2.5,2,Fin,176000
14070001.0,6,Gilbert,Gd,Gd,Gd,2.0,2.5,2,Fin,178900
12418576.0,7,Gilbert,Gd,TA,Gd,2.0,2.0,1,Fin,168165
13897984.0,6,Gilbert,Gd,Gd,Gd,2.0,2.5,1,RFn,171925
17556100.0,6,Gilbert,Gd,Gd,Gd,3.0,2.5,1,Unf,198444
15824484.0,6,Gilbert,Gd,TA,Gd,2.0,2.0,2,Fin,203000
13249600.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,0,Fin,179540
15256836.0,7,Gilbert,Gd,Gd,Gd,2.0,2.0,0,Fin,176485
16160400.0,7,Gilbert,Gd,Gd,Gd,2.0,2.0,0,Fin,181134
11833600.0,6,Gilbert,Gd,TA,Gd,2.0,2.5,1,Fin,156932
14137600.0,6,Gilbert,Gd,Gd,Gd,2.0,2.5,0,Fin,166000
13249600.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,0,Fin,177594
14152644.0,7,Gilbert,Gd,Gd,Gd,2.0,2.0,0,RFn,173500
14243076.0,7,Blmngtn,Ex,Gd,Gd,3.0,2.0,1,Fin,172500
16499844.0,7,Blmngtn,Ex,Gd,Gd,3.0,1.0,1,Fin,194201
21013056.0,8,Blmngtn,Gd,Gd,Gd,3.0,2.0,4,Fin,226500
14424804.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,0,Fin,185485
21068100.0,7,Gilbert,Gd,Gd,Gd,3.0,2.0,3,Fin,259000
9443329.0,7,Gilbert,Gd,Gd,Gd,2.0,2.0,3,Fin,188500
9809424.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,3,Fin,175000
22705225.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,3,Fin,215000
20793600.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,1,RFn,206580
18318400.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,3,Fin,183500
10061584.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,4,Fin,165500
22496049.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,4,Fin,211000
18524416.0,6,Gilbert,Gd,TA,TA,2.0,2.5,7,RFn,181000
23464336.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,5,Fin,219500
18037009.0,6,Gilbert,Gd,TA,TA,2.0,2.5,8,RFn,175000
10523536.0,7,Gilbert,Gd,TA,TA,2.0,2.5,7,RFn,170000
10890000.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,4,Fin,162000
18447025.0,6,Gilbert,Gd,TA,TA,2.0,2.5,7,RFn,187000
17884441.0,6,Gilbert,Gd,TA,TA,2.0,2.5,8,RFn,185000
128777104.0,10,NoRidge,Ex,Gd,Ex,3.0,3.5,11,Fin,745000
47348161.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,10,Fin,384500
30680521.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,7,Fin,248000
62394201.0,10,NoRidge,Ex,Ex,Ex,3.0,2.5,6,RFn,466500
57214096.0,9,NoRidge,Ex,Gd,Gd,3.0,2.5,9,Fin,410000
42941809.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,9,Fin,322500
34058896.0,7,NoRidge,Gd,Gd,Gd,3.0,2.5,9,Fin,252000
122677776.0,10,NoRidge,Ex,Ex,Ex,3.0,3.5,13,Fin,755000
26450449.0,7,NoRidge,Gd,Gd,TA,2.0,2.5,11,Unf,269790
38130625.0,7,NoRidge,Gd,Gd,Gd,3.0,2.5,11,Fin,315750
38975049.0,7,NoRidge,Gd,Gd,Gd,3.0,2.5,12,RFn,290000
40704400.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,12,RFn,290000
93238336.0,8,NoRidge,Gd,Gd,Gd,2.0,3.0,15,RFn,430000
30349081.0,8,NoRidge,Ex,Gd,Gd,2.0,2.5,15,RFn,263000
40972801.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,11,RFn,330000
16867449.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,0,Unf,213133
21399876.0,8,Somerst,Gd,Gd,Gd,3.0,2.0,0,Unf,260261
32661225.0,9,Somerst,Ex,Ex,Ex,3.0,2.0,1,Fin,320000
19474569.0,8,Somerst,Gd,Gd,Gd,3.0,2.0,0,Unf,282922
21086464.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,1,Fin,215000
34786404.0,10,Somerst,Ex,Ex,Ex,3.0,2.0,0,Fin,419005
23961025.0,8,Somerst,Gd,Gd,Gd,3.0,2.0,1,RFn,255000
28998225.0,8,Somerst,Ex,Gd,Gd,3.0,2.0,1,RFn,147000
21013056.0,7,Somerst,Gd,Gd,Gd,2.0,4.0,0,Unf,235876
26811684.0,7,Somerst,Ex,Ex,Ex,3.0,2.0,0,Fin,311872
25674489.0,7,Somerst,Gd,Gd,Gd,3.0,2.0,0,RFn,248328
22695696.0,8,Somerst,Gd,Gd,Gd,3.0,2.0,1,RFn,227000
21288996.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,2,RFn,260000
20142144.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,0,Fin,225000
20304036.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,2,RFn,249000
25745476.0,8,Somerst,Ex,Gd,Gd,2.0,2.0,3,RFn,307000
24364096.0,7,Somerst,Gd,Gd,Gd,3.0,2.5,1,RFn,250000
24621444.0,8,Somerst,Gd,Gd,Gd,3.0,2.5,1,RFn,221300
16112196.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,0,RFn,208900
16040025.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,1,RFn,210400
20070400.0,8,Somerst,Gd,Gd,Gd,2.0,2.5,0,Fin,255000
15217801.0,5,Somerst,Gd,Gd,Gd,2.0,3.0,0,Unf,212109
25060036.0,8,Somerst,Gd,Gd,Gd,3.0,2.5,1,RFn,270000
41011216.0,8,Somerst,Gd,Gd,Ex,2.0,2.5,0,Fin,303477
22231225.0,8,Somerst,Ex,Gd,Ex,3.0,2.5,0,Fin,310013
24681024.0,8,Somerst,Gd,Gd,Gd,3.0,2.0,1,RFn,249700
19324816.0,7,Somerst,Gd,Gd,Gd,2.0,3.0,0,Fin,227875
22486564.0,8,Somerst,Gd,Ex,Ex,2.0,2.0,0,Fin,261329
25553025.0,8,Somerst,Gd,Gd,Gd,3.0,2.0,1,Fin,253000
36529936.0,6,Somerst,Gd,Gd,Gd,3.0,2.5,3,RFn,265000
42406144.0,8,Somerst,Gd,Gd,Gd,2.0,3.0,3,RFn,340000
10890000.0,6,SawyerW,Gd,TA,TA,0.0,1.5,1,,146000
11758041.0,7,SawyerW,Gd,Gd,Gd,0.0,1.5,1,,147000
10771524.0,5,SawyerW,Gd,Gd,Gd,2.0,1.0,4,Unf,149000
19651489.0,7,SawyerW,Gd,Gd,Gd,2.0,2.0,1,RFn,181000
19096900.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,13,RFn,201000
20286016.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,14,RFn,191750
16378209.0,7,SawyerW,Gd,TA,TA,2.0,2.0,7,Unf,179000
19980900.0,7,SawyerW,Gd,Gd,Gd,2.0,2.0,9,RFn,215000
22325625.0,6,SawyerW,Gd,Gd,Gd,2.0,2.0,15,RFn,179200
9998244.0,6,SawyerW,TA,TA,TA,1.0,1.5,27,RFn,128000
6801664.0,5,SawyerW,Gd,TA,Gd,2.0,1.0,24,RFn,144000
16321600.0,5,SawyerW,,TA,TA,2.0,2.0,30,Unf,144000
7193124.0,5,Sawyer,Gd,TA,TA,1.0,1.0,30,Unf,120750
8468100.0,5,Sawyer,TA,TA,TA,2.0,1.0,44,Unf,132500
10055241.0,5,Sawyer,TA,TA,TA,2.0,1.0,45,Fin,132000
8982009.0,5,Sawyer,TA,TA,Gd,1.0,1.0,45,Unf,132500
10758400.0,4,Sawyer,TA,TA,Fa,2.0,1.5,46,RFn,129000
20539024.0,5,Sawyer,TA,TA,TA,1.0,1.5,45,RFn,143900
9734400.0,5,Sawyer,TA,TA,TA,2.0,1.5,39,Fin,145000
8785296.0,5,Sawyer,TA,TA,TA,2.0,1.0,46,Unf,128500
7182400.0,5,Sawyer,TA,TA,TA,1.0,1.0,40,Unf,125500
38800441.0,7,Veenker,Gd,Gd,Gd,2.0,2.5,17,RFn,300000
30536676.0,7,Veenker,TA,Gd,Gd,2.0,2.5,33,RFn,294000
9678321.0,5,Sawyer,Fa,TA,TA,2.0,1.0,33,RFn,129000
22963264.0,5,Sawyer,Gd,TA,TA,2.0,2.0,32,Fin,171000
9947716.0,6,Sawyer,Gd,TA,Gd,2.0,1.0,34,RFn,147000
50027329.0,8,NoRidge,Ex,Gd,Gd,2.0,2.5,17,RFn,302000
55160329.0,8,NoRidge,Gd,Gd,Gd,2.0,2.5,15,Fin,285000
17089956.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,3,Fin,214000
11854249.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,1,Fin,166000
21538881.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,1,Fin,193800
16451136.0,7,Somerst,Ex,Gd,Gd,2.0,2.0,1,RFn,208900
16451136.0,7,Somerst,Ex,Gd,Gd,2.0,2.0,1,RFn,194000
21622500.0,8,Somerst,Gd,Gd,Gd,2.0,2.5,1,Fin,207500
13860729.0,7,Somerst,Gd,Gd,Gd,2.0,1.5,1,Fin,199900
9765625.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,1,RFn,164700
14032516.0,6,Somerst,Gd,TA,TA,2.0,2.5,8,Unf,176500
13286025.0,6,Somerst,Gd,TA,TA,2.0,2.5,8,Unf,176000
14288400.0,6,Somerst,Gd,Gd,Gd,2.0,2.5,7,Unf,168500
15225604.0,6,Somerst,Gd,Gd,Gd,2.0,2.5,7,Unf,177000
14485636.0,6,Somerst,Gd,Gd,Gd,2.0,2.5,7,Unf,177000
7590025.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,3,Unf,148800
13380964.0,8,Somerst,Gd,Gd,Gd,2.0,2.5,8,Unf,174000
23765625.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,10,RFn,239000
16443025.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,8,Unf,204000
26522500.0,8,Somerst,Ex,Gd,Gd,2.0,2.5,4,Unf,301000
35331136.0,8,Somerst,Ex,Gd,Gd,2.0,2.5,9,RFn,312500
20088324.0,8,Veenker,Gd,Gd,Gd,2.0,1.5,13,Fin,279700
45239076.0,7,Veenker,Gd,Gd,Gd,2.0,2.5,27,RFn,255000
17842176.0,5,Veenker,Gd,TA,Gd,2.0,1.5,29,Unf,194000
18584721.0,5,Veenker,Gd,Gd,Gd,2.0,2.0,31,RFn,218000
13300609.0,8,Greens,Gd,Gd,Gd,2.0,1.0,29,Fin,213750
17960644.0,6,Veenker,TA,Gd,TA,2.0,2.5,31,RFn,187000
14333796.0,6,Veenker,Gd,TA,TA,2.0,2.0,31,RFn,181500
55577025.0,8,Veenker,Gd,Gd,Gd,2.0,2.0,26,RFn,373000
43573201.0,5,Sawyer,Gd,TA,TA,2.0,3.0,30,RFn,190000
24157225.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,6,Fin,226000
10342656.0,6,NWAmes,TA,TA,TA,2.0,1.5,39,RFn,143450
33988900.0,6,NWAmes,TA,TA,TA,2.0,2.5,37,RFn,240050
9840769.0,6,NWAmes,Gd,TA,TA,2.0,1.0,38,Unf,162500
15093225.0,6,NWAmes,Gd,TA,TA,2.0,1.5,39,Fin,164000
18870336.0,7,NWAmes,TA,TA,Gd,2.0,2.0,35,RFn,185000
22867524.0,7,NWAmes,Gd,TA,Gd,2.0,2.0,14,RFn,188500
28068804.0,7,NWAmes,Gd,Gd,Gd,2.0,2.5,14,Unf,255000
25401600.0,5,NWAmes,TA,TA,TA,2.0,2.0,31,Unf,136905
10751841.0,6,NWAmes,TA,TA,TA,2.0,2.0,41,RFn,158500
13883076.0,7,NWAmes,TA,TA,TA,2.0,1.5,34,Unf,175500
9960336.0,6,NWAmes,TA,TA,TA,1.0,1.0,44,Fin,127000
10004569.0,5,NAmes,TA,TA,Gd,1.0,1.0,40,RFn,127000
13264164.0,5,NAmes,TA,TA,TA,1.0,2.0,40,RFn,143000
10361961.0,5,NAmes,TA,TA,TA,2.0,1.5,42,RFn,156000
13778944.0,5,NAmes,TA,TA,TA,1.0,1.0,49,Unf,144000
26873856.0,5,NAmes,TA,TA,TA,1.0,2.0,43,Unf,119000
5992704.0,4,NAmes,,TA,TA,3.0,2.0,43,Unf,103000
14607684.0,5,NAmes,TA,TA,TA,1.0,1.0,47,RFn,139900
8259876.0,6,NAmes,TA,TA,TA,1.0,1.0,47,RFn,151500
10208025.0,5,NAmes,TA,TA,TA,2.0,1.5,47,Unf,126500
8202496.0,6,NAmes,TA,TA,TA,1.0,1.0,49,RFn,145000
7485696.0,5,NAmes,TA,TA,TA,1.0,1.0,49,Fin,120000
9253764.0,5,NAmes,TA,TA,Gd,2.0,1.0,51,Unf,124000
3111696.0,5,NAmes,,TA,TA,1.0,1.0,48,RFn,106500
10484644.0,5,NAmes,TA,TA,TA,2.0,1.0,46,RFn,140500
8363664.0,5,NAmes,TA,TA,TA,2.0,1.0,46,Fin,137500
7193124.0,5,NAmes,TA,TA,TA,1.0,1.0,47,Unf,117600
12773476.0,7,NAmes,TA,TA,TA,2.0,2.0,41,RFn,163500
9771876.0,6,NAmes,TA,TA,TA,2.0,2.0,42,RFn,161000
15256836.0,6,NAmes,Gd,TA,Gd,1.0,2.0,43,RFn,158000
26553409.0,6,NAmes,TA,TA,TA,2.0,2.5,43,RFn,224500
15038884.0,6,NAmes,TA,TA,TA,1.0,1.0,43,RFn,147000
23970816.0,6,NAmes,TA,TA,Gd,2.0,1.5,48,RFn,200000
16016004.0,6,NAmes,TA,TA,Gd,2.0,1.0,47,Unf,181900
13816089.0,5,NAmes,TA,TA,Gd,2.0,1.0,48,Unf,150750
5992704.0,4,NAmes,,TA,TA,2.0,2.0,45,Unf,101800
7817616.0,6,NAmes,TA,TA,Gd,1.0,1.0,57,Unf,124000
6959044.0,5,NAmes,TA,TA,TA,2.0,1.0,67,Unf,138500
446224.0,1,BrkSide,,Fa,Fa,0.0,1.0,61,,39300
3992004.0,3,BrkSide,Fa,Fa,Gd,0.0,1.0,61,,64500
2924100.0,3,BrkSide,TA,TA,Fa,0.0,1.0,62,,64000
5875776.0,5,BrkSide,TA,TA,TA,1.0,1.0,49,Unf,112000
22752900.0,6,NAmes,TA,TA,TA,2.0,1.5,43,RFn,165000
11410884.0,5,NAmes,TA,TA,TA,1.0,1.0,52,Fin,144000
22733824.0,5,NAmes,TA,TA,TA,2.0,2.0,59,Unf,137000
12390400.0,5,NAmes,TA,TA,TA,1.0,1.0,66,Unf,105000
16128256.0,5,NAmes,TA,TA,Gd,1.0,1.5,65,Unf,146500
21902400.0,5,NAmes,TA,TA,TA,3.0,2.0,39,Unf,126000
11242609.0,5,NAmes,TA,TA,TA,2.0,2.0,41,Fin,175000
13883076.0,6,NAmes,TA,TA,TA,2.0,1.0,46,RFn,158500
7485696.0,5,NAmes,TA,TA,TA,1.0,1.0,49,RFn,114500
15382084.0,5,NAmes,TA,TA,TA,1.0,1.5,49,Unf,144000
33419961.0,6,NAmes,Gd,TA,TA,2.0,2.5,42,Unf,129000
7884864.0,6,NAmes,TA,TA,Gd,1.0,1.0,50,RFn,141000
9144576.0,5,NAmes,TA,TA,Fa,1.0,1.0,51,Unf,131000
9979281.0,5,NAmes,TA,TA,Gd,2.0,1.0,44,RFn,142100
10036224.0,5,NAmes,TA,TA,TA,1.0,1.0,49,RFn,139000
18714276.0,6,NAmes,TA,TA,TA,1.0,1.5,49,RFn,157900
10036224.0,5,NAmes,TA,TA,TA,1.0,1.0,53,Unf,139400
13927824.0,6,NAmes,TA,TA,TA,1.0,1.5,50,Unf,150000
11778624.0,5,NAmes,TA,TA,TA,1.0,1.0,47,RFn,120000
22781529.0,6,NAmes,TA,TA,TA,2.0,1.0,50,Unf,174850
7650756.0,5,NAmes,TA,TA,TA,1.0,1.0,50,Unf,116000
9884736.0,5,NAmes,TA,TA,TA,1.0,1.0,51,Unf,135000
24710841.0,6,NAmes,Gd,TA,TA,2.0,2.0,37,Unf,163500
16208676.0,5,NAmes,TA,TA,TA,1.0,1.0,52,RFn,130000
13307904.0,5,NAmes,TA,TA,TA,1.0,1.0,52,RFn,129500
10061584.0,5,NAmes,TA,TA,Ex,1.0,1.5,54,Unf,142000
21902400.0,5,NAmes,TA,TA,TA,2.0,2.0,49,Unf,128600
8088336.0,6,NAmes,TA,TA,TA,2.0,1.0,55,Unf,125000
9734400.0,6,NAmes,TA,TA,TA,1.0,1.0,54,Fin,136000
9144576.0,5,NAmes,TA,TA,Gd,1.0,1.0,54,Unf,134500
7700625.0,5,NAmes,TA,TA,Gd,1.0,1.0,51,Unf,127000
9634816.0,5,NAmes,TA,TA,TA,2.0,1.0,52,Unf,130000
18232900.0,4,NAmes,TA,TA,Fa,1.0,1.0,52,Unf,115000
7689529.0,5,NAmes,TA,TA,TA,1.0,1.0,52,Unf,116900
7750656.0,5,NAmes,Gd,TA,TA,1.0,1.0,51,Unf,132000
19351201.0,4,NAmes,TA,TA,TA,1.0,1.0,54,Fin,153000
7683984.0,5,OldTown,TA,TA,TA,1.0,1.0,55,Unf,112500
16104169.0,4,OldTown,Fa,Gd,TA,0.0,2.0,117,,138000
6922161.0,5,NAmes,TA,TA,Gd,2.0,1.0,58,Unf,135000
17305600.0,5,NAmes,TA,TA,TA,1.0,1.0,54,Unf,156000
46758244.0,5,NAmes,TA,TA,Gd,3.0,3.5,72,Unf,301600
7856809.0,5,OldTown,TA,TA,TA,1.0,1.0,67,Unf,109000
7001316.0,4,OldTown,TA,TA,TA,0.0,1.0,51,,103200
13786369.0,4,OldTown,TA,TA,TA,2.0,2.0,82,Unf,128500
6718464.0,4,OldTown,TA,TA,TA,1.0,2.0,80,Unf,64500
14470416.0,5,OldTown,Gd,TA,Gd,0.0,1.5,112,,148000
4297329.0,5,OldTown,Fa,TA,Ex,1.0,1.0,87,Unf,86000
16216729.0,7,NAmes,TA,TA,TA,1.0,2.0,44,Unf,172000
7268416.0,5,NAmes,TA,TA,TA,1.0,1.0,46,Unf,120000
8156736.0,6,NAmes,TA,TA,TA,1.0,1.0,39,Unf,128500
27040000.0,5,NAmes,Gd,TA,Fa,2.0,2.0,38,Unf,135000
6350400.0,5,NAmes,TA,TA,TA,2.0,1.0,58,Unf,122900
10536516.0,6,NAmes,TA,TA,TA,1.0,1.0,59,Unf,119200
22391824.0,6,NAmes,TA,TA,TA,1.0,2.0,58,Unf,143000
8133904.0,5,NAmes,TA,TA,TA,1.0,1.0,57,Unf,119000
11155600.0,5,NAmes,TA,TA,TA,1.0,1.5,57,Unf,102000
6718464.0,5,NAmes,TA,TA,Gd,2.0,1.0,57,RFn,129000
10745284.0,5,NAmes,TA,TA,TA,1.0,1.0,47,RFn,135000
9734400.0,5,NAmes,TA,TA,Gd,1.0,1.0,48,RFn,152000
12320100.0,5,NAmes,TA,TA,TA,1.0,1.0,49,RFn,140000
13883076.0,5,NAmes,TA,TA,TA,1.0,1.5,47,RFn,152000
17065161.0,5,NAmes,TA,TA,TA,1.0,1.0,47,Unf,156500
29160000.0,5,NAmes,TA,TA,TA,0.0,2.0,46,,141000
3422500.0,5,NAmes,,TA,TA,1.0,1.0,46,Fin,99000
20466576.0,6,NAmes,TA,TA,Gd,2.0,2.5,43,RFn,187000
20142144.0,5,NAmes,TA,TA,TA,1.0,2.0,45,RFn,169500
6718464.0,5,NAmes,TA,TA,TA,1.0,1.0,45,Unf,125500
7661824.0,5,NAmes,TA,TA,TA,1.0,1.0,45,RFn,130000
7672900.0,5,OldTown,TA,Gd,TA,2.0,1.0,81,RFn,103000
9784384.0,5,OldTown,Fa,TA,TA,2.0,2.0,97,Unf,132000
11812969.0,6,OldTown,TA,TA,TA,2.0,1.0,80,Unf,127500
9400356.0,5,OldTown,Fa,TA,Fa,1.0,1.0,85,Unf,89500
7884864.0,5,OldTown,Gd,TA,TA,2.0,1.0,27,Unf,140000
8415801.0,5,OldTown,TA,TA,TA,1.0,1.0,87,Unf,99900
7480225.0,4,OldTown,Fa,TA,TA,1.0,1.0,122,Unf,100000
8714304.0,5,OldTown,TA,TA,TA,2.0,1.0,67,Unf,130000
9168784.0,5,OldTown,TA,TA,Gd,2.0,1.0,107,Unf,135000
9090225.0,3,OldTown,TA,TA,TA,1.0,1.5,59,Unf,120000
10042561.0,4,OldTown,Fa,TA,TA,2.0,1.0,70,Unf,89471
8133904.0,4,OldTown,Fa,TA,TA,1.0,1.0,107,Unf,85000
8294400.0,4,OldTown,TA,TA,Fa,1.0,1.0,87,Unf,108500
21818241.0,4,OldTown,TA,TA,TA,2.0,2.5,107,Unf,137000
5846724.0,5,OldTown,TA,TA,Gd,0.0,1.0,62,,110500
8433216.0,5,OldTown,TA,Gd,TA,2.0,1.0,84,Unf,100000
18224361.0,8,OldTown,TA,Gd,Gd,2.0,2.5,97,Unf,184900
16096144.0,6,OldTown,TA,TA,TA,1.0,1.5,80,Unf,145000
13293316.0,5,OldTown,TA,TA,Gd,1.0,1.0,82,Unf,125000
9486400.0,5,OldTown,TA,TA,TA,2.0,1.0,97,Unf,114000
28472896.0,5,OldTown,TA,TA,TA,2.0,2.0,107,Unf,90000
17859076.0,6,OldTown,Gd,TA,TA,2.0,2.0,97,Unf,144100
29463184.0,6,OldTown,TA,TA,Fa,1.0,2.0,127,Unf,117500
11580409.0,5,OldTown,TA,TA,Gd,1.0,1.5,77,Unf,124500
32798529.0,7,OldTown,TA,TA,TA,2.0,2.0,128,Unf,185000
33593616.0,6,OldTown,TA,TA,TA,2.0,2.0,97,Unf,133900
19193161.0,6,OldTown,TA,TA,Gd,1.0,2.0,81,Unf,152000
21874329.0,5,OldTown,TA,TA,TA,2.0,1.0,59,Unf,153500
33942276.0,7,OldTown,TA,TA,TA,2.0,1.5,117,Unf,159500
11614464.0,5,OldTown,TA,TA,TA,1.0,1.0,77,Unf,87000
3748096.0,4,OldTown,,TA,TA,1.0,1.0,51,Unf,104500
7639696.0,4,OldTown,,TA,TA,1.0,2.0,58,RFn,110000
8271376.0,5,BrkSide,TA,TA,TA,1.0,1.0,82,Unf,136500
14288400.0,5,BrkSide,Fa,TA,TA,1.0,1.0,57,Unf,128250
10556001.0,5,BrkSide,TA,TA,TA,2.0,1.0,87,Unf,144000
18792225.0,6,BrkSide,Gd,TA,TA,2.0,1.5,84,Unf,210000
10732176.0,5,BrkSide,TA,TA,TA,1.0,2.0,68,Unf,135000
9388096.0,6,BrkSide,TA,TA,TA,1.0,1.5,68,Unf,128000
10055241.0,6,BrkSide,TA,TA,TA,2.0,1.0,66,Unf,131000
7033104.0,5,BrkSide,TA,Gd,TA,1.0,1.0,68,Unf,113000
13535041.0,6,BrkSide,TA,TA,TA,2.0,1.5,69,Unf,126000
10995856.0,5,BrkSide,TA,TA,TA,1.0,1.0,68,Unf,132000
14577124.0,5,BrkSide,TA,TA,TA,1.0,1.0,77,Unf,131750
11009124.0,5,BrkSide,TA,TA,Gd,2.0,1.0,81,Unf,132500
15721225.0,5,BrkSide,TA,TA,TA,1.0,1.5,87,Unf,137500
6451600.0,7,BrkSide,TA,TA,TA,2.0,1.0,78,Unf,132000
13089924.0,6,BrkSide,TA,TA,TA,1.0,1.0,76,Unf,127500
8596624.0,6,BrkSide,TA,TA,TA,1.0,1.0,81,Unf,102000
31674384.0,6,OldTown,TA,TA,TA,1.0,2.5,89,Unf,200000
19465744.0,6,BrkSide,TA,TA,TA,2.0,1.0,88,Unf,180500
12390400.0,6,BrkSide,TA,TA,Gd,2.0,1.0,87,Unf,165000
11437924.0,5,BrkSide,Fa,TA,TA,2.0,1.0,81,Unf,90000
12180100.0,6,BrkSide,TA,TA,TA,1.0,1.0,92,Unf,153575
11289600.0,7,OldTown,TA,TA,Gd,2.0,1.5,78,Unf,140000
33246756.0,6,OldTown,TA,TA,Gd,1.0,2.0,91,Unf,136000
8631844.0,5,OldTown,TA,TA,TA,1.0,2.0,106,Unf,113000
11539609.0,5,OldTown,TA,TA,TA,1.0,1.0,106,Unf,117000
21864976.0,7,IDOTRR,TA,TA,TA,1.0,1.5,76,Unf,169500
8139609.0,7,IDOTRR,TA,TA,Gd,1.0,1.0,77,Unf,139400
28398241.0,6,IDOTRR,TA,TA,TA,2.0,3.0,44,Unf,202500
11519236.0,6,IDOTRR,TA,TA,Gd,0.0,1.5,93,,127000
12460900.0,6,IDOTRR,TA,TA,Gd,1.0,1.5,70,Unf,141000
23814400.0,7,IDOTRR,TA,TA,Gd,1.0,1.5,57,Fin,212300
30228004.0,6,IDOTRR,TA,TA,TA,2.0,1.5,92,Unf,161000
11819844.0,4,IDOTRR,Fa,TA,TA,2.0,2.0,49,RFn,99500
7573504.0,5,IDOTRR,TA,TA,Fa,1.0,1.0,87,Unf,101000
12873744.0,4,IDOTRR,TA,TA,TA,2.0,1.0,91,Unf,109900
8737936.0,5,OldTown,TA,TA,TA,2.0,1.5,66,Unf,128500
22118209.0,7,OldTown,TA,Fa,TA,1.0,1.5,97,Unf,122000
5531904.0,5,OldTown,TA,TA,TA,0.0,1.0,77,,87000
13140625.0,4,IDOTRR,TA,Fa,TA,1.0,2.0,97,Unf,50000
30680521.0,7,Sawyer,TA,TA,TA,2.0,1.5,70,Fin,219000
53158681.0,5,ClearCr,TA,TA,Ex,0.0,3.0,61,,200500
9144576.0,5,Edwards,TA,TA,TA,1.0,1.5,67,Unf,126000
